Filename;Object ID;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Right,Turning,Occlusion,Glitch;Buffer;;
Vid1_0610.png;2;Zebrafish;1253;1407;1543;1501;0,0,0,0;0;;
Vid1_0641.png;2;Zebrafish;1174;1396;1481;1509;1,0,0,0;0;;
Vid1_0642.png;2;Zebrafish;1207;1394;1502;1499;1,0,0,0;0;;
Vid1_0643.png;2;Zebrafish;1210;1390;1516;1503;1,0,0,0;0;;
Vid1_0644.png;2;Zebrafish;1241;1385;1538;1516;1,0,0,0;0;;
Vid1_0645.png;2;Zebrafish;1271;1377;1561;1498;1,0,0,0;0;;
Vid1_0646.png;2;Zebrafish;1271;1369;1572;1506;1,0,0,0;0;;
Vid1_0647.png;2;Zebrafish;1306;1359;1595;1513;1,0,0,0;0;;
Vid1_0648.png;2;Zebrafish;1339;1350;1621;1506;1,0,0,0;0;;
Vid1_0650.png;2;Zebrafish;1361;1335;1660;1506;1,0,0,0;0;;
Vid1_0651.png;2;Zebrafish;1389;1331;1681;1500;1,0,0,0;0;;
Vid1_0652.png;2;Zebrafish;1400;1331;1696;1499;1,0,0,0;0;;
Vid1_0653.png;2;Zebrafish;1403;1331;1698;1500;1,0,0,0;0;;
Vid1_0654.png;2;Zebrafish;1420;1321;1712;1497;1,0,0,0;0;;
Vid1_0655.png;2;Zebrafish;1468;1306;1745;1484;1,0,0,0;0;;
Vid1_0656.png;2;Zebrafish;1494;1285;1780;1483;1,0,0,0;0;;
Vid1_0657.png;2;Zebrafish;1494;1285;1779;1483;1,0,0,0;0;;
Vid1_0658.png;2;Zebrafish;1535;1272;1818;1468;1,0,0,0;0;;
Vid1_0659.png;2;Zebrafish;1559;1270;1843;1463;1,0,0,0;0;;
Vid1_0660.png;2;Zebrafish;1576;1271;1859;1463;1,0,0,0;0;;
Vid1_0661.png;2;Zebrafish;1587;1274;1870;1463;1,0,0,0;0;;
Vid1_0662.png;2;Zebrafish;1599;1281;1882;1470;1,0,0,0;0;;
Vid1_0664.png;2;Zebrafish;1613;1295;1901;1487;1,0,0,0;0;;
Vid1_0665.png;2;Zebrafish;1620;1305;1907;1497;1,0,0,0;0;;
Vid1_0666.png;2;Zebrafish;1619;1304;1906;1496;1,0,0,0;0;;
Vid1_0667.png;2;Zebrafish;1651;1312;1907;1483;1,0,0,0;0;;
Vid1_0668.png;2;Zebrafish;1663;1318;1925;1488;1,0,0,0;0;;
Vid1_0669.png;2;Zebrafish;1678;1324;1938;1495;1,0,0,0;0;;
Vid1_0670.png;2;Zebrafish;1690;1330;1947;1503;1,0,0,0;0;;
Vid1_0677.png;2;Zebrafish;1778;1245;2016;1484;1,0,0,0;0;;
Vid1_0678.png;2;Zebrafish;1799;1217;2019;1463;1,0,0,0;0;;
Vid1_0679.png;2;Zebrafish;1795;1184;2018;1447;1,0,0,0;0;;
Vid1_0680.png;2;Zebrafish;1794;1155;2015;1416;1,0,0,0;0;;
Vid1_0681.png;2;Zebrafish;1796;1159;2016;1415;1,0,0,0;0;;
Vid1_0682.png;2;Zebrafish;1807;1117;2013;1360;1,0,0,0;0;;
Vid1_0683.png;2;Zebrafish;1803;1080;2013;1335;1,0,0,0;0;;
Vid1_0684.png;2;Zebrafish;1806;1060;2015;1309;1,0,0,0;0;;
Vid1_0685.png;2;Zebrafish;1790;1050;2013;1288;1,0,0,0;0;;
Vid1_0686.png;2;Zebrafish;1781;1041;2012;1280;1,0,0,0;0;;
Vid1_0708.png;2;Zebrafish;1739;1169;2010;1312;1,0,0,0;0;;
Vid1_0709.png;2;Zebrafish;1722;1177;2011;1307;1,0,0,0;0;;
Vid1_0710.png;2;Zebrafish;1722;1177;2011;1307;1,0,0,0;0;;
Vid1_0711.png;2;Zebrafish;1707;1194;2011;1314;1,0,0,0;0;;
Vid1_0712.png;2;Zebrafish;1704;1205;2010;1326;1,0,0,0;0;;
Vid1_0713.png;2;Zebrafish;1704;1203;2010;1324;1,0,0,0;0;;
Vid1_0714.png;2;Zebrafish;1713;1222;2009;1341;1,0,0,0;0;;
Vid1_0715.png;2;Zebrafish;1717;1228;2008;1350;1,0,0,0;0;;
Vid1_0716.png;2;Zebrafish;1711;1236;2006;1358;1,0,0,0;0;;
Vid1_0717.png;2;Zebrafish;1697;1260;2005;1378;1,0,0,0;0;;
Vid1_0718.png;2;Zebrafish;1698;1273;2005;1392;1,0,0,0;0;;
Vid1_0735.png;2;Zebrafish;1524;1193;1830;1348;0,0,0,0;0;;
Vid1_0736.png;2;Zebrafish;1503;1197;1813;1345;0,0,0,0;0;;
Vid1_0737.png;2;Zebrafish;1489;1201;1794;1346;0,0,0,0;0;;
Vid1_0738.png;2;Zebrafish;1476;1204;1780;1354;0,0,0,0;0;;
Vid1_0739.png;2;Zebrafish;1464;1211;1763;1359;0,0,1,0;0;;
Vid1_0741.png;2;Zebrafish;1440;1217;1744;1370;0,0,0,0;0;;
Vid1_0742.png;2;Zebrafish;1416;1224;1724;1373;0,0,0,0;0;;
Vid1_0743.png;2;Zebrafish;1401;1232;1712;1379;0,0,0,0;0;;
Vid1_0744.png;2;Zebrafish;1403;1230;1713;1378;0,0,0,0;0;;
Vid1_0745.png;2;Zebrafish;1390;1238;1700;1385;0,0,0,0;0;;
Vid1_0746.png;2;Zebrafish;1379;1244;1681;1389;0,0,0,0;0;;
Vid1_0747.png;2;Zebrafish;1343;1248;1646;1396;0,0,0,0;0;;
Vid1_0748.png;2;Zebrafish;1327;1249;1635;1398;0,0,0,0;0;;
Vid1_0749.png;2;Zebrafish;1306;1251;1615;1402;0,0,0,0;0;;
Vid1_0751.png;2;Zebrafish;1267;1253;1572;1400;0,0,0,0;0;;
Vid1_0752.png;2;Zebrafish;1246;1254;1556;1402;0,0,0,0;0;;
Vid1_0753.png;2;Zebrafish;1226;1257;1538;1406;0,0,0,0;0;;
Vid1_0754.png;2;Zebrafish;1211;1260;1523;1408;0,0,0,0;0;;
Vid1_0755.png;2;Zebrafish;1198;1264;1506;1414;0,0,0,0;0;;
Vid1_0756.png;2;Zebrafish;1187;1267;1502;1417;0,0,0,0;0;;
Vid1_0757.png;2;Zebrafish;1181;1268;1491;1420;0,0,0,0;0;;
Vid1_0758.png;2;Zebrafish;1176;1267;1473;1416;0,0,0,0;0;;
Vid1_0759.png;2;Zebrafish;1156;1270;1462;1427;0,0,0,0;0;;
Vid1_0760.png;2;Zebrafish;1138;1273;1437;1423;0,0,0,0;0;;
Vid1_0761.png;2;Zebrafish;1115;1273;1419;1423;0,0,0,0;0;;
Vid1_0762.png;2;Zebrafish;1092;1278;1398;1429;0,0,0,0;0;;
Vid1_0763.png;2;Zebrafish;1071;1285;1383;1428;0,0,0,0;0;;
Vid1_0764.png;2;Zebrafish;1053;1292;1369;1432;0,0,0,0;0;;
Vid1_0765.png;2;Zebrafish;1046;1295;1338;1432;0,0,0,0;0;;
Vid1_0766.png;2;Zebrafish;986;1298;1291;1421;0,0,0,0;0;;
Vid1_0767.png;2;Zebrafish;977;1298;1289;1419;0,0,0,0;0;;
Vid1_0768.png;2;Zebrafish;920;1302;1229;1414;0,0,0,0;0;;
Vid1_0769.png;2;Zebrafish;872;1308;1196;1421;0,0,0,0;0;;
Vid1_0770.png;2;Zebrafish;846;1311;1167;1421;0,0,0,0;0;;
Vid1_0771.png;2;Zebrafish;817;1313;1131;1424;0,0,0,0;0;;
Vid1_0772.png;2;Zebrafish;788;1314;1099;1429;0,0,0,0;0;;
Vid1_0774.png;2;Zebrafish;735;1318;1051;1437;0,0,0,0;0;;
Vid1_0775.png;2;Zebrafish;711;1321;1031;1441;0,0,0,0;0;;
Vid1_0776.png;2;Zebrafish;695;1323;1009;1438;0,0,0,0;0;;
Vid1_0777.png;2;Zebrafish;677;1327;987;1435;0,0,0,0;0;;
Vid1_0778.png;2;Zebrafish;663;1331;972;1448;0,0,0,0;0;;
Vid1_0779.png;2;Zebrafish;647;1336;955;1463;0,0,0,0;0;;
Vid1_0780.png;2;Zebrafish;636;1341;941;1474;0,0,0,0;0;;
Vid1_0781.png;2;Zebrafish;636;1344;928;1482;0,0,0,0;0;;
Vid1_0782.png;2;Zebrafish;631;1345;910;1476;0,0,0,0;0;;
Vid1_0783.png;2;Zebrafish;614;1350;887;1485;0,0,0,0;0;;
Vid1_0810.png;2;Zebrafish;1037;1311;1333;1457;1,0,0,0;0;;
Vid1_0811.png;2;Zebrafish;1061;1306;1345;1468;1,0,0,0;0;;
Vid1_0812.png;2;Zebrafish;1104;1295;1375;1456;1,0,0,0;0;;
Vid1_0861.png;2;Zebrafish;1670;1382;1951;1490;0,0,0,0;0;;
Vid1_0862.png;2;Zebrafish;1656;1383;1947;1491;0,0,0,0;0;;
Vid1_0888.png;2;Zebrafish;1145;1191;1424;1395;0,0,0,0;0;;
Vid1_0889.png;2;Zebrafish;1130;1178;1406;1379;0,0,0,0;0;;
Vid1_0890.png;2;Zebrafish;1107;1161;1382;1365;0,0,0,0;0;;
Vid1_0908.png;2;Zebrafish;861;1057;1141;1247;0,0,0,0;0;;
Vid1_0909.png;2;Zebrafish;849;1049;1127;1245;0,0,0,0;0;;
Vid1_0910.png;2;Zebrafish;851;1050;1130;1243;0,0,0,0;0;;
Vid1_0911.png;2;Zebrafish;822;1024;1099;1219;0,0,0,0;0;;
Vid1_0912.png;2;Zebrafish;820;1022;1094;1219;0,0,0,0;0;;
Vid1_0913.png;2;Zebrafish;788;1002;1058;1202;0,0,0,0;0;;
Vid1_0914.png;2;Zebrafish;758;984;1039;1184;0,0,0,0;0;;
Vid1_0915.png;2;Zebrafish;737;977;1025;1174;0,0,0,0;0;;
Vid1_0916.png;2;Zebrafish;728;974;1010;1167;0,0,0,0;0;;
Vid1_0917.png;2;Zebrafish;710;964;994;1152;0,0,0,0;0;;
Vid1_0918.png;2;Zebrafish;692;959;979;1150;0,0,0,0;0;;
Vid1_0920.png;2;Zebrafish;651;959;953;1131;0,0,0,0;0;;
Vid1_0921.png;2;Zebrafish;633;960;934;1121;0,0,0,0;0;;
Vid1_0922.png;2;Zebrafish;623;961;931;1119;0,0,0,0;0;;
Vid1_0923.png;2;Zebrafish;605;966;913;1121;0,0,0,0;0;;
Vid1_0924.png;2;Zebrafish;597;970;902;1122;0,0,0,0;0;;
Vid1_0925.png;2;Zebrafish;593;973;898;1120;0,0,0,0;0;;
Vid1_0926.png;2;Zebrafish;580;984;887;1131;0,0,0,0;0;;
Vid1_0927.png;2;Zebrafish;577;989;874;1141;0,0,0,0;0;;
Vid1_0928.png;2;Zebrafish;570;991;867;1137;0,0,0,0;0;;
Vid1_0929.png;2;Zebrafish;555;997;857;1139;0,0,0,0;0;;
Vid1_0930.png;2;Zebrafish;543;1002;843;1148;0,0,0,0;0;;
Vid1_0931.png;2;Zebrafish;539;1003;836;1150;0,0,0,0;0;;
Vid1_0932.png;2;Zebrafish;532;1004;830;1151;0,0,0,0;0;;
Vid1_0933.png;2;Zebrafish;506;1004;793;1168;0,0,0,0;0;;
Vid1_0934.png;2;Zebrafish;509;1004;793;1168;0,0,0,0;0;;
Vid1_0935.png;2;Zebrafish;480;1001;779;1161;0,0,0,0;0;;
Vid1_0936.png;2;Zebrafish;473;1000;768;1163;0,0,0,0;0;;
Vid1_0938.png;2;Zebrafish;447;1010;738;1172;0,0,0,0;0;;
Vid1_0939.png;2;Zebrafish;438;1017;738;1174;0,0,0,0;0;;
Vid1_0940.png;2;Zebrafish;431;1027;725;1178;0,0,0,0;0;;
Vid1_0941.png;2;Zebrafish;431;1026;728;1175;0,0,0,0;0;;
Vid1_0950.png;2;Zebrafish;356;1095;656;1207;1,0,0,0;0;;
Vid1_0952.png;2;Zebrafish;389;1111;691;1215;1,0,0,0;0;;
Vid1_0953.png;2;Zebrafish;406;1121;707;1222;1,0,0,0;0;;
Vid1_0954.png;2;Zebrafish;424;1131;721;1231;1,0,0,0;0;;
Vid1_0955.png;2;Zebrafish;446;1148;735;1244;1,0,0,0;0;;
Vid1_0956.png;2;Zebrafish;463;1160;748;1257;1,0,0,1;0;;
Vid1_0957.png;2;Zebrafish;482;1160;760;1273;1,0,0,0;0;;
Vid1_0958.png;2;Zebrafish;514;1172;783;1273;1,0,0,0;0;;
Vid1_0959.png;2;Zebrafish;509;1181;804;1277;1,0,0,0;0;;
Vid1_0960.png;2;Zebrafish;512;1185;817;1285;1,0,0,0;0;;
Vid1_0961.png;2;Zebrafish;529;1194;837;1300;1,0,0,0;0;;
Vid1_0962.png;2;Zebrafish;543;1202;853;1312;1,0,0,0;0;;
Vid1_0963.png;2;Zebrafish;545;1204;855;1314;1,0,0,0;0;;
Vid1_0964.png;2;Zebrafish;562;1215;871;1334;1,0,0,0;0;;
Vid1_0965.png;2;Zebrafish;576;1228;884;1344;1,0,0,0;0;;
Vid1_0966.png;2;Zebrafish;588;1240;894;1352;1,0,0,0;0;;
Vid1_0967.png;2;Zebrafish;597;1254;901;1366;1,0,0,0;0;;
Vid1_0968.png;2;Zebrafish;602;1266;906;1378;1,0,0,0;0;;
Vid1_0969.png;2;Zebrafish;610;1278;910;1399;1,0,0,0;0;;
Vid1_0970.png;2;Zebrafish;657;1280;935;1408;1,0,0,0;0;;
Vid1_0971.png;2;Zebrafish;660;1283;966;1409;1,0,0,0;0;;
Vid1_0972.png;2;Zebrafish;688;1285;996;1407;1,0,0,0;0;;
Vid1_0973.png;2;Zebrafish;712;1288;1022;1412;1,0,0,0;0;;
Vid1_0974.png;2;Zebrafish;735;1293;1044;1418;1,0,0,0;0;;
Vid1_0975.png;2;Zebrafish;762;1296;1061;1425;1,0,0,0;0;;
Vid1_1053.png;2;Zebrafish;1104;1317;1399;1484;0,0,0,0;0;;
Vid1_1054.png;2;Zebrafish;1084;1322;1378;1479;0,0,0,0;0;;
Vid1_1055.png;2;Zebrafish;1078;1329;1376;1488;0,0,0,0;0;;
Vid1_1057.png;2;Zebrafish;1062;1338;1346;1490;0,0,0,0;0;;
Vid1_1058.png;2;Zebrafish;1024;1333;1322;1481;0,0,0,0;0;;
Vid1_1059.png;2;Zebrafish;1018;1332;1316;1473;0,0,0,0;0;;
Vid1_1060.png;2;Zebrafish;963;1328;1254;1464;0,0,0,0;0;;
Vid1_1061.png;2;Zebrafish;915;1319;1201;1448;0,0,0,0;0;;
Vid1_1062.png;2;Zebrafish;876;1312;1177;1458;0,0,0,0;0;;
Vid1_1063.png;2;Zebrafish;835;1304;1137;1445;0,0,0,0;0;;
Vid1_1064.png;2;Zebrafish;800;1299;1093;1446;0,0,0,0;0;;
Vid1_1065.png;2;Zebrafish;793;1298;1089;1444;0,0,0,0;0;;
Vid1_1066.png;2;Zebrafish;749;1293;1040;1439;0,0,0,0;0;;
Vid1_1067.png;2;Zebrafish;699;1285;995;1429;0,0,0,0;0;;
Vid1_1068.png;2;Zebrafish;666;1281;969;1430;0,0,0,0;0;;
Vid1_1069.png;2;Zebrafish;670;1281;973;1431;0,0,0,0;0;;
Vid1_1070.png;2;Zebrafish;622;1279;927;1423;0,0,0,0;0;;
Vid1_1071.png;2;Zebrafish;586;1274;879;1415;0,0,0,0;0;;
Vid1_1072.png;2;Zebrafish;548;1267;846;1418;0,0,0,0;0;;
Vid1_1073.png;2;Zebrafish;514;1256;814;1409;0,0,0,0;0;;
Vid1_1074.png;2;Zebrafish;476;1243;776;1400;0,0,0,0;0;;
Vid1_1075.png;2;Zebrafish;443;1231;739;1397;0,0,0,0;0;;
Vid1_1076.png;2;Zebrafish;419;1224;711;1397;0,0,0,0;0;;
Vid1_1077.png;2;Zebrafish;396;1218;684;1393;0,0,0,0;0;;
Vid1_1078.png;2;Zebrafish;389;1204;676;1384;0,0,0,0;0;;
Vid1_1079.png;2;Zebrafish;378;1190;643;1380;0,0,0,0;0;;
Vid1_1080.png;2;Zebrafish;366;1173;633;1378;0,0,0,0;0;;
Vid1_1081.png;2;Zebrafish;357;1164;613;1377;0,0,0,0;0;;
Vid1_1082.png;2;Zebrafish;350;1158;613;1368;0,0,0,0;0;;
Vid1_1083.png;2;Zebrafish;351;1154;615;1363;0,0,0,0;0;;
Vid1_0033.png;2;Zebrafish;843;1339;1148;1497;0,0,0,0;0;;
Vid1_0034.png;2;Zebrafish;829;1344;1132;1493;0,0,0,0;0;;
Vid1_0035.png;2;Zebrafish;834;1342;1131;1494;0,0,0,0;0;;
Vid1_0001.png;3;Zebrafish;1069;1410;1341;1479;0,0,0,0;0;;
Vid1_0002.png;3;Zebrafish;1064;1410;1336;1480;0,0,0,0;0;;
Vid1_0003.png;3;Zebrafish;1029;1417;1302;1489;0,0,0,0;0;;
Vid1_0016.png;3;Zebrafish;707;1405;943;1494;0,0,0,0;0;;
Vid1_0017.png;3;Zebrafish;614;1404;866;1493;0,0,0,0;0;;
Vid1_0018.png;3;Zebrafish;555;1390;801;1494;0,0,0,0;0;;
Vid1_0019.png;3;Zebrafish;509;1404;769;1494;0,0,0,0;0;;
Vid1_0028.png;3;Zebrafish;248;1394;512;1472;0,0,0,0;0;;
Vid1_0029.png;3;Zebrafish;225;1393;488;1473;0,0,0,0;0;;
Vid1_0030.png;3;Zebrafish;230;1393;494;1474;0,0,0,0;0;;
Vid1_0031.png;3;Zebrafish;191;1390;454;1473;0,0,0,0;0;;
Vid1_0032.png;3;Zebrafish;177;1391;437;1471;0,0,0,0;0;;
Vid1_0034.png;3;Zebrafish;160;1384;413;1471;0,0,0,0;0;;
Vid1_0035.png;3;Zebrafish;164;1378;419;1474;0,0,0,0;0;;
Vid1_0036.png;3;Zebrafish;135;1369;382;1451;0,1,0,0;0;;
Vid1_0027.png;3;Zebrafish;305;1369;559;1479;0,0,0,0;0;;
Vid1_0033.png;3;Zebrafish;166;1392;428;1474;0,0,0,0;0;;
Vid1_0044.png;3;Zebrafish;154;1351;380;1470;1,0,0,0;0;;
Vid1_0045.png;3;Zebrafish;178;1377;417;1468;1,0,0,0;0;;
Vid1_0046.png;3;Zebrafish;184;1394;450;1470;1,0,0,0;0;;
Vid1_0047.png;3;Zebrafish;222;1397;481;1474;1,0,0,0;0;;
Vid1_0048.png;3;Zebrafish;214;1396;476;1474;1,0,0,0;0;;
Vid1_0049.png;3;Zebrafish;270;1400;533;1480;1,0,0,0;0;;
Vid1_0050.png;3;Zebrafish;343;1395;593;1479;1,0,0,0;0;;
Vid1_0051.png;3;Zebrafish;375;1393;644;1470;1,0,0,0;0;;
Vid1_0052.png;3;Zebrafish;366;1393;635;1471;1,0,0,0;0;;
Vid1_0053.png;3;Zebrafish;440;1384;711;1457;1,0,0,0;0;;
Vid1_0054.png;3;Zebrafish;516;1373;776;1460;1,0,0,0;0;;
Vid1_0055.png;3;Zebrafish;516;1373;776;1460;1,0,0,0;0;;
Vid1_0056.png;3;Zebrafish;527;1374;785;1457;1,0,0,0;0;;
Vid1_0057.png;3;Zebrafish;613;1381;883;1462;1,0,0,0;0;;
Vid1_0058.png;3;Zebrafish;649;1390;925;1470;1,0,0,0;0;;
Vid1_0059.png;3;Zebrafish;684;1391;954;1476;1,0,0,0;0;;
Vid1_0060.png;3;Zebrafish;738;1395;1000;1480;1,0,0,0;0;;
Vid1_0061.png;3;Zebrafish;773;1404;1046;1480;1,0,0,0;0;;
Vid1_0062.png;3;Zebrafish;805;1406;1079;1483;1,0,0,0;0;;
Vid1_0063.png;3;Zebrafish;838;1409;1114;1486;1,0,0,0;0;;
Vid1_0064.png;3;Zebrafish;886;1402;1131;1488;1,0,0,0;0;;
Vid1_0065.png;3;Zebrafish;934;1413;1200;1484;1,0,0,0;0;;
Vid1_0066.png;3;Zebrafish;986;1413;1244;1483;1,0,0,0;0;;
Vid1_0067.png;3;Zebrafish;1010;1413;1262;1484;1,0,0,0;0;;
Vid1_0068.png;3;Zebrafish;1048;1416;1308;1491;1,0,0,0;0;;
Vid1_0069.png;3;Zebrafish;1076;1419;1339;1495;1,0,0,0;0;;
Vid1_0070.png;3;Zebrafish;1077;1419;1339;1495;1,0,0,0;0;;
Vid1_0071.png;3;Zebrafish;1081;1420;1343;1496;1,0,0,0;0;;
Vid1_0073.png;3;Zebrafish;1159;1424;1416;1504;1,0,0,0;0;;
Vid1_0074.png;3;Zebrafish;1159;1425;1416;1504;1,0,0,0;0;;
Vid1_0075.png;3;Zebrafish;1163;1427;1420;1506;1,0,0,0;0;;
Vid1_0091.png;3;Zebrafish;1649;1371;1917;1464;1,0,0,0;0;;
Vid1_0092.png;3;Zebrafish;1645;1379;1913;1462;1,0,0,0;0;;
Vid1_0101.png;3;Zebrafish;1692;1221;1920;1357;0,0,0,0;0;;
Vid1_0102.png;3;Zebrafish;1679;1212;1927;1344;0,0,0,0;0;;
Vid1_0103.png;3;Zebrafish;1644;1194;1892;1313;0,0,0,0;0;;
Vid1_0104.png;3;Zebrafish;1644;1193;1891;1310;0,0,0,0;0;;
Vid1_0105.png;3;Zebrafish;1639;1190;1882;1307;0,0,0,0;0;;
Vid1_0106.png;3;Zebrafish;1589;1146;1839;1270;0,0,0,0;0;;
Vid1_0107.png;3;Zebrafish;1589;1146;1839;1270;0,0,0,0;0;;
Vid1_0108.png;3;Zebrafish;1582;1142;1828;1282;0,0,0,0;0;;
Vid1_0109.png;3;Zebrafish;1522;1096;1773;1237;0,0,0,0;0;;
Vid1_0110.png;3;Zebrafish;1491;1073;1730;1214;0,0,0,0;0;;
Vid1_0112.png;3;Zebrafish;1455;1036;1677;1181;0,0,0,0;0;;
Vid1_0113.png;3;Zebrafish;1428;1011;1661;1163;0,0,0,0;0;;
Vid1_0114.png;3;Zebrafish;1413;996;1638;1150;0,0,0,0;0;;
Vid1_0115.png;3;Zebrafish;1386;982;1606;1135;0,0,0,0;0;;
Vid1_0116.png;3;Zebrafish;1371;969;1600;1111;0,0,0,0;0;;
Vid1_0117.png;3;Zebrafish;1329;952;1565;1085;0,0,0,0;0;;
Vid1_0118.png;3;Zebrafish;1306;941;1561;1063;0,0,0,0;0;;
Vid1_0119.png;3;Zebrafish;1298;936;1548;1057;0,0,0,0;0;;
Vid1_0120.png;3;Zebrafish;1275;928;1528;1051;0,0,0,0;0;;
Vid1_0121.png;3;Zebrafish;1271;919;1512;1027;0,0,0,0;0;;
Vid1_0122.png;3;Zebrafish;1255;912;1481;1024;0,0,0,0;0;;
Vid1_0123.png;3;Zebrafish;1187;891;1448;1018;0,0,0,0;0;;
Vid1_0124.png;3;Zebrafish;1150;881;1405;995;0,0,0,0;0;;
Vid1_0125.png;3;Zebrafish;1127;876;1382;993;0,0,0,0;0;;
Vid1_0126.png;3;Zebrafish;1066;863;1337;965;0,0,0,0;0;;
Vid1_0127.png;3;Zebrafish;1024;854;1292;948;0,0,0,0;0;;
Vid1_0128.png;3;Zebrafish;981;845;1246;940;0,0,0,0;0;;
Vid1_0129.png;3;Zebrafish;944;838;1217;931;0,0,0,0;0;;
Vid1_0130.png;3;Zebrafish;892;828;1165;925;0,0,0,0;0;;
Vid1_0131.png;3;Zebrafish;851;825;1132;908;0,0,0,0;0;;
Vid1_0132.png;3;Zebrafish;856;826;1138;910;0,0,0,0;0;;
Vid1_0133.png;3;Zebrafish;797;815;1072;900;0,0,0,0;0;;
Vid1_0134.png;3;Zebrafish;749;815;1025;893;0,0,0,0;0;;
Vid1_0135.png;3;Zebrafish;733;814;1010;890;0,0,0,0;0;;
Vid1_0136.png;3;Zebrafish;723;814;999;890;0,0,0,0;0;;
Vid1_0137.png;3;Zebrafish;669;814;943;887;0,0,0,0;0;;
Vid1_0138.png;3;Zebrafish;646;816;921;890;0,0,0,0;0;;
Vid1_0139.png;3;Zebrafish;635;818;911;892;0,0,0,0;0;;
Vid1_0140.png;3;Zebrafish;628;819;904;893;0,0,0,0;0;;
Vid1_0150.png;3;Zebrafish;587;782;799;855;1,0,0,0;0;;
Vid1_0151.png;3;Zebrafish;612;783;826;858;1,0,0,0;0;;
Vid1_0152.png;3;Zebrafish;601;783;836;864;1,0,0,0;0;;
Vid1_0153.png;3;Zebrafish;606;784;839;864;1,0,0,0;0;;
Vid1_0165.png;3;Zebrafish;642;785;892;848;0,0,0,0;0;;
Vid1_0166.png;3;Zebrafish;587;785;808;870;0,0,0,0;0;;
Vid1_0167.png;3;Zebrafish;533;788;805;864;0,0,0,0;0;;
Vid1_0168.png;3;Zebrafish;533;788;803;864;0,0,0,0;0;;
Vid1_0169.png;3;Zebrafish;526;788;798;864;0,0,0,0;0;;
Vid1_0170.png;3;Zebrafish;500;787;772;866;0,0,0,0;0;;
Vid1_0171.png;3;Zebrafish;495;784;767;868;0,0,0,0;0;;
Vid1_0172.png;3;Zebrafish;490;784;761;868;0,0,0,0;0;;
Vid1_0174.png;3;Zebrafish;430;792;696;876;0,0,0,0;0;;
Vid1_0175.png;3;Zebrafish;395;802;663;882;0,0,0,0;0;;
Vid1_0176.png;3;Zebrafish;390;801;657;884;0,0,0,0;0;;
Vid1_0177.png;3;Zebrafish;340;812;610;895;0,0,0,0;0;;
Vid1_0178.png;3;Zebrafish;316;817;587;902;0,0,0,0;0;;
Vid1_0179.png;3;Zebrafish;320;816;591;901;0,0,0,0;0;;
Vid1_0180.png;3;Zebrafish;286;824;557;913;0,0,0,0;0;;
Vid1_0181.png;3;Zebrafish;263;830;534;922;0,0,0,0;0;;
Vid1_0182.png;3;Zebrafish;264;829;537;921;0,0,0,0;0;;
Vid1_0183.png;3;Zebrafish;237;841;510;932;0,0,0,0;0;;
Vid1_0184.png;3;Zebrafish;220;851;487;944;0,0,0,0;0;;
Vid1_0185.png;3;Zebrafish;222;856;473;947;0,0,0,0;0;;
Vid1_0186.png;3;Zebrafish;196;860;427;957;0,0,0,0;0;;
Vid1_0216.png;3;Zebrafish;254;1098;456;1195;1,0,0,0;0;;
Vid1_0217.png;3;Zebrafish;286;1086;474;1176;1,0,0,0;0;;
Vid1_0218.png;3;Zebrafish;292;1081;485;1165;1,0,0,0;0;;
Vid1_0219.png;3;Zebrafish;358;1079;543;1169;1,0,0,0;0;;
Vid1_0220.png;3;Zebrafish;352;1072;574;1175;1,0,0,0;0;;
Vid1_0221.png;3;Zebrafish;404;1084;630;1182;1,0,0,0;0;;
Vid1_0222.png;3;Zebrafish;406;1090;673;1191;1,0,0,0;0;;
Vid1_0223.png;3;Zebrafish;452;1096;716;1205;1,0,0,0;0;;
Vid1_0224.png;3;Zebrafish;474;1095;753;1220;1,0,0,0;0;;
Vid1_0225.png;3;Zebrafish;533;1101;783;1230;1,0,0,0;0;;
Vid1_0226.png;3;Zebrafish;563;1122;821;1246;1,0,0,0;0;;
Vid1_0227.png;3;Zebrafish;567;1123;814;1242;1,0,0,0;0;;
Vid1_0228.png;3;Zebrafish;616;1160;883;1276;1,0,0,0;0;;
Vid1_0229.png;3;Zebrafish;648;1180;912;1286;1,0,0,0;0;;
Vid1_0230.png;3;Zebrafish;641;1178;908;1286;1,0,0,0;0;;
Vid1_0231.png;3;Zebrafish;694;1207;957;1301;1,0,0,0;0;;
Vid1_0232.png;3;Zebrafish;725;1230;994;1313;1,0,0,0;0;;
Vid1_0233.png;3;Zebrafish;738;1236;1005;1317;1,0,0,0;0;;
Vid1_0254.png;3;Zebrafish;1338;1357;1601;1449;0,0,0,0;0;;
Vid1_0255.png;3;Zebrafish;1296;1366;1541;1467;0,0,0,0;0;;
Vid1_0256.png;3;Zebrafish;1242;1378;1520;1462;0,0,0,0;0;;
Vid1_0257.png;3;Zebrafish;1249;1378;1528;1463;0,0,0,0;0;;
Vid1_0258.png;3;Zebrafish;1176;1394;1451;1474;0,0,0,0;0;;
Vid1_0259.png;3;Zebrafish;1121;1404;1394;1486;0,0,0,0;0;;
Vid1_0270.png;3;Zebrafish;846;1372;1088;1474;0,0,0,0;0;;
Vid1_0271.png;3;Zebrafish;831;1362;1076;1453;0,0,0,0;0;;
