frame,track_id,x1,y1,x2,y2,xc,yc,w,h,conf
Vid1_0247.png,2,1032,1305,1380,1438,1206.64,1372.1,347.9,133.5,0.9034
Vid1_0247.png,3,1304,1324,1581,1417,1443.01,1371.12,276.14,93.61,0.8234
Vid1_0248.png,1,735,1277,1034,1443,885.13,1360.72,299.14,165.88,0.9194
Vid1_0248.png,2,1034,1304,1383,1438,1209.36,1371.27,348.79,133.48,0.9002
Vid1_0248.png,3,1330,1325,1605,1419,1468.17,1372.71,275.48,94.31,0.8499
Vid1_0249.png,1,766,1269,1064,1433,915.23,1351.62,298.35,164.52,0.9139
Vid1_0249.png,2,1039,1302,1388,1432,1214.2,1367.48,348.85,130.54,0.896
Vid1_0249.png,3,1419,1332,1607,1424,1513.77,1378.52,187.93,91.87,0.7845
Vid1_0250.png,1,792,1262,1093,1426,943.02,1344.71,301.21,164.48,0.9091
Vid1_0250.png,2,1042,1298,1392,1433,1217.77,1365.89,350.44,135.39,0.8899
Vid1_0250.png,3,1452,1324,1595,1420,1523.9,1372.42,143.5,95.66,0.7962
Vid1_0251.png,1,812,1257,1113,1423,963.15,1340.17,300.31,165.74,0.8974
Vid1_0251.png,2,1049,1294,1397,1431,1223.58,1362.97,348.69,136.29,0.8852
Vid1_0251.png,3,1442,1321,1597,1425,1520.09,1373.87,154.97,103.9,0.8506
Vid1_0252.png,1,830,1255,1127,1425,979.02,1340.26,297.09,170.07,0.898
Vid1_0252.png,2,1051,1292,1401,1425,1226.34,1359.2,349.87,133.25,0.883
Vid1_0252.png,3,1426,1328,1587,1430,1506.99,1379.45,161.6,102.28,0.8302
Vid1_0253.png,1,854,1254,1140,1419,997.67,1337.13,286.2,164.49,0.8892
Vid1_0253.png,2,1054,1290,1402,1424,1228.77,1357.26,348.05,134.19,0.8832
Vid1_0253.png,3,1397,1338,1604,1438,1500.73,1388.35,207.18,100.01,0.8487
Vid1_0254.png,1,878,1253,1163,1411,1020.71,1332.59,285.13,157.6,0.8822
Vid1_0254.png,2,1053,1285,1404,1423,1229.32,1354.62,350.76,137.6,0.8824
Vid1_0254.png,3,1367,1350,1612,1448,1490.04,1399.34,244.49,97.57,0.8695
Vid1_0255.png,1,896,1250,1188,1405,1042.39,1328.0,292.36,155.75,0.8852
Vid1_0255.png,2,1055,1282,1406,1423,1231.25,1352.74,351.48,140.72,0.8892
Vid1_0255.png,3,1329,1363,1574,1457,1452.03,1410.79,245.61,93.67,0.8572
Vid1_0256.png,1,917,1247,1212,1398,1065.15,1322.95,295.24,150.56,0.887
Vid1_0256.png,2,1062,1280,1410,1420,1236.35,1350.56,348.69,140.22,0.8863
Vid1_0256.png,3,1276,1376,1545,1465,1411.14,1420.73,268.91,89.08,0.8549
Vid1_0257.png,1,922,1246,1218,1396,1070.34,1321.66,295.77,149.54,0.8908
Vid1_0257.png,2,1062,1279,1411,1419,1236.94,1349.72,349.46,140.11,0.8857
Vid1_0257.png,3,1261,1378,1537,1466,1399.47,1422.61,276.01,87.59,0.8511
Vid1_0258.png,1,959,1239,1245,1395,1102.46,1317.38,285.71,155.41,0.8863
Vid1_0258.png,2,1065,1277,1416,1419,1241.1,1348.62,350.93,141.74,0.8697
Vid1_0258.png,3,1207,1391,1486,1476,1347.07,1433.76,279.52,84.86,0.856
Vid1_0259.png,1,994,1232,1281,1384,1138.39,1308.43,286.93,152.4,0.8737
Vid1_0259.png,2,1074,1276,1417,1415,1246.05,1345.87,343.26,139.31,0.8624
Vid1_0259.png,3,1152,1398,1431,1484,1292.23,1441.71,279.04,85.57,0.866
Vid1_0260.png,1,1029,1223,1318,1375,1174.03,1299.53,288.12,152.49,0.8461
Vid1_0260.png,2,1077,1275,1422,1421,1249.73,1348.41,345.06,146.62,0.8638
Vid1_0260.png,3,1104,1403,1380,1487,1242.66,1445.3,275.83,84.47,0.8535
Vid1_0261.png,1,1047,1218,1334,1371,1191.16,1294.88,286.37,153.2,0.8369
Vid1_0261.png,2,1077,1274,1423,1423,1250.82,1349.22,345.85,149.4,0.8606
Vid1_0261.png,3,1083,1403,1358,1488,1220.76,1446.24,274.83,85.38,0.8464
Vid1_0262.png,1,1078,1206,1380,1362,1229.58,1284.53,302.34,156.45,0.8062
Vid1_0262.png,2,1079,1272,1424,1418,1251.58,1345.67,345.14,145.58,0.832
Vid1_0262.png,3,1035,1406,1314,1489,1175.09,1448.24,278.22,82.9,0.8607
Vid1_0263.png,1,1115,1199,1416,1349,1266.1,1274.46,301.32,150.26,0.8215
Vid1_0263.png,2,1077,1270,1424,1415,1251.29,1343.12,347.21,144.8,0.8212
Vid1_0263.png,3,1004,1408,1284,1491,1144.65,1449.84,280.35,83.4,0.8522
Vid1_0264.png,1,1147,1195,1446,1331,1296.9,1263.55,299.34,136.28,0.8356
Vid1_0264.png,2,1078,1269,1427,1415,1252.98,1342.55,349.77,145.89,0.8482
Vid1_0264.png,3,977,1409,1256,1493,1117.21,1451.52,278.63,83.55,0.8515
Vid1_0265.png,1,1152,1194,1451,1327,1301.84,1260.91,299.12,133.04,0.8276
Vid1_0265.png,2,1077,1269,1428,1415,1252.86,1342.58,351.02,146.36,0.8385
Vid1_0265.png,3,972,1410,1248,1493,1110.52,1451.85,276.79,82.64,0.8552
Vid1_0266.png,1,1194,1194,1488,1312,1341.53,1253.49,294.75,118.96,0.7721
Vid1_0266.png,2,1074,1268,1427,1417,1250.87,1343.05,353.14,148.8,0.8704
Vid1_0266.png,3,937,1412,1211,1495,1074.21,1454.2,273.77,82.77,0.8608
Vid1_0267.png,1,1247,1191,1518,1300,1382.92,1245.95,271.78,109.38,0.7933
Vid1_0267.png,2,1075,1266,1425,1413,1250.43,1340.2,350.36,147.17,0.8871
Vid1_0267.png,3,916,1406,1158,1494,1037.79,1450.68,241.77,87.83,0.8732
Vid1_0268.png,1,1254,1190,1525,1297,1390.28,1244.33,270.59,107.24,0.8008
Vid1_0268.png,2,1074,1266,1424,1412,1249.54,1339.51,350.49,146.59,0.886
Vid1_0268.png,3,912,1406,1144,1495,1028.45,1450.75,231.91,88.51,0.8786
Vid1_0269.png,1,1313,1186,1557,1293,1435.23,1240.11,244.08,107.57,0.776
Vid1_0269.png,2,1071,1263,1424,1413,1248.06,1338.41,353.02,149.93,0.8883
Vid1_0269.png,3,880,1393,1117,1491,999.23,1442.36,236.64,98.33,0.8523
Vid1_0270.png,1,1357,1177,1591,1298,1474.79,1237.63,233.92,121.18,0.8567
Vid1_0270.png,2,1070,1262,1424,1411,1247.68,1336.92,354.12,148.3,0.8873
Vid1_0270.png,3,852,1380,1092,1483,972.26,1432.13,240.5,103.24,0.8819
Vid1_0271.png,1,1382,1166,1625,1302,1504.47,1234.58,242.97,136.15,0.8825
Vid1_0271.png,2,1067,1261,1421,1401,1244.7,1331.56,353.57,140.31,0.8861
Vid1_0271.png,3,830,1368,1077,1463,954.05,1416.1,246.63,95.05,0.828
Vid1_0272.png,1,1392,1158,1653,1316,1523.06,1237.19,260.35,157.62,0.8961
Vid1_0272.png,2,1069,1259,1418,1398,1244.44,1329.0,349.03,138.9,0.8919
Vid1_0272.png,3,839,1357,1029,1453,934.54,1405.23,190.07,95.74,0.8048
Vid1_0273.png,1,1402,1152,1682,1317,1542.46,1235.07,279.44,165.69,0.9004
Vid1_0273.png,2,1066,1257,1418,1396,1242.76,1327.33,351.84,138.96,0.8941
Vid1_0273.png,3,844,1350,974,1432,909.88,1391.71,129.83,81.67,0.734
Vid1_0274.png,1,1417,1145,1709,1313,1563.31,1229.71,292.6,167.74,0.906
Vid1_0274.png,2,1066,1256,1418,1395,1242.57,1325.95,351.43,138.9,0.8955
Vid1_0274.png,3,843,1342,997,1420,920.35,1381.61,154.05,77.91,0.7832
Vid1_0275.png,1,1435,1141,1731,1310,1583.77,1226.1,295.88,169.47,0.9067
Vid1_0275.png,2,1066,1255,1417,1391,1242.09,1323.66,350.34,135.44,0.8954
Vid1_0275.png,3,820,1337,1029,1414,924.87,1376.01,209.21,77.97,0.8626
Vid1_0276.png,1,1450,1140,1750,1309,1600.6,1224.63,299.3,168.89,0.9164
Vid1_0276.png,2,1069,1256,1417,1390,1243.61,1323.31,347.61,133.87,0.8963
Vid1_0276.png,3,824,1331,1070,1412,947.58,1371.94,245.9,80.5,0.8388
Vid1_0277.png,1,1467,1141,1764,1307,1615.9,1224.43,297.13,166.5,0.914
Vid1_0277.png,2,1068,1256,1416,1384,1242.66,1320.49,347.69,127.57,0.88
Vid1_0277.png,3,853,1329,1110,1414,982.16,1372.07,257.53,84.42,0.8497
Vid1_0278.png,1,1502,1136,1747,1286,1625.0,1211.69,245.12,149.85,0.9026
Vid1_0278.png,2,1081,1255,1419,1382,1250.4,1318.96,338.11,126.35,0.8714
Vid1_0278.png,3,898,1334,1159,1420,1028.95,1377.31,261.02,85.83,0.862
Vid1_0279.png,1,1547,1136,1728,1273,1638.11,1204.78,181.57,136.69,0.8194
Vid1_0279.png,2,1085,1254,1425,1377,1255.37,1316.01,340.43,123.09,0.8731
Vid1_0279.png,3,933,1341,1205,1427,1069.41,1384.61,271.76,86.7,0.8591
Vid1_0280.png,1,1587,1129,1723,1276,1655.43,1203.08,135.96,147.05,0.8246
Vid1_0280.png,2,1088,1252,1436,1381,1262.49,1317.1,348.44,129.76,0.881
Vid1_0280.png,3,983,1349,1255,1440,1119.62,1394.82,272.07,90.91,0.8328
Vid1_0281.png,1,1573,1121,1710,1279,1642.34,1200.02,136.8,157.96,0.8207
Vid1_0281.png,2,1094,1250,1447,1385,1271.12,1317.82,352.7,135.56,0.8876
Vid1_0281.png,3,1029,1364,1306,1450,1168.15,1407.34,276.38,86.63,0.8688
Vid1_0282.png,1,1545,1119,1730,1268,1637.85,1193.6,185.03,149.14,0.869
Vid1_0282.png,2,1102,1248,1455,1388,1278.57,1318.64,353.06,139.56,0.8818
Vid1_0282.png,3,1081,1374,1354,1460,1217.8,1417.43,273.35,85.56,0.8454
Vid1_0283.png,1,1522,1112,1754,1250,1638.72,1181.65,231.67,138.66,0.8922
Vid1_0283.png,2,1110,1249,1461,1395,1286.1,1322.51,351.21,146.98,0.8776
Vid1_0283.png,3,1119,1383,1394,1467,1257.11,1425.48,274.29,84.26,0.8448
Vid1_0284.png,1,1491,1100,1762,1238,1627.14,1169.5,271.69,138.26,0.9206
Vid1_0284.png,2,1117,1247,1466,1394,1291.84,1321.24,349.53,146.9,0.889
Vid1_0284.png,3,1164,1386,1437,1470,1301.19,1428.43,273.37,84.14,0.8603
Vid1_0285.png,1,1461,1083,1742,1238,1601.95,1161.3,280.26,155.31,0.9157
Vid1_0285.png,2,1126,1245,1470,1397,1298.71,1321.57,343.86,151.67,0.8994
Vid1_0285.png,3,1206,1388,1477,1470,1342.14,1429.25,271.51,82.07,0.8608
Vid1_0286.png,1,1450,1079,1732,1238,1591.74,1159.22,281.48,158.59,0.9151
Vid1_0286.png,2,1129,1245,1471,1396,1300.48,1320.65,342.75,151.16,0.8975
Vid1_0286.png,3,1220,1389,1488,1470,1354.69,1429.71,267.55,81.03,0.8588
Vid1_0287.png,1,1411,1051,1697,1235,1554.21,1143.33,286.06,183.59,0.9215
Vid1_0287.png,2,1131,1244,1477,1400,1304.48,1322.49,346.38,156.37,0.9054
Vid1_0287.png,3,1254,1387,1526,1469,1390.74,1428.03,272.3,82.03,0.8479
Vid1_0288.png,1,1367,1024,1656,1221,1512.29,1122.95,289.22,196.55,0.9108
Vid1_0288.png,2,1133,1241,1482,1402,1307.98,1322.37,348.47,161.16,0.9127
Vid1_0288.png,3,1287,1386,1559,1468,1423.48,1427.15,272.23,81.78,0.8494
Vid1_0289.png,1,1340,1009,1629,1205,1485.11,1107.41,288.33,195.91,0.9177
Vid1_0289.png,2,1142,1240,1484,1395,1313.31,1317.88,342.61,154.8,0.9126
Vid1_0289.png,3,1311,1384,1583,1471,1447.53,1428.34,271.43,87.06,0.8605
Vid1_0290.png,1,1308,993,1595,1189,1451.71,1091.2,287.09,195.99,0.9244
Vid1_0290.png,2,1143,1239,1485,1395,1314.44,1317.35,341.91,156.63,0.9151
Vid1_0290.png,3,1339,1378,1605,1478,1472.61,1428.66,265.85,99.73,0.8792
Vid1_0291.png,1,1281,982,1573,1175,1427.31,1079.25,292.25,193.47,0.913
Vid1_0291.png,2,1141,1235,1484,1391,1313.22,1313.82,343.4,156.03,0.9069
Vid1_0291.png,3,1368,1362,1633,1476,1500.71,1419.47,264.69,113.93,0.8893
Vid1_0292.png,1,1258,972,1546,1162,1402.36,1067.77,288.05,190.22,0.924
Vid1_0292.png,2,1145,1231,1476,1380,1311.3,1306.31,331.34,148.64,0.9088
Vid1_0292.png,3,1397,1343,1663,1467,1530.68,1405.48,265.69,123.11,0.8968
Vid1_0293.png,1,1242,964,1530,1158,1386.59,1061.15,287.31,194.11,0.9225
Vid1_0293.png,2,1152,1229,1468,1366,1310.7,1298.25,316.15,137.36,0.9098
Vid1_0293.png,3,1429,1330,1683,1440,1556.68,1385.71,254.02,109.54,0.8776
Vid1_0294.png,1,1214,952,1504,1148,1359.6,1050.72,289.83,195.83,0.9115
Vid1_0294.png,2,1177,1225,1470,1360,1323.83,1293.34,292.62,134.9,0.902
Vid1_0294.png,3,1461,1307,1697,1426,1579.58,1367.29,236.8,119.38,0.8992
Vid1_0295.png,1,1191,946,1485,1141,1338.59,1043.96,294.36,194.94,0.9139
Vid1_0295.png,2,1178,1222,1477,1354,1327.87,1288.63,299.13,131.47,0.8945
Vid1_0295.png,3,1490,1284,1722,1429,1606.56,1357.34,232.87,144.86,0.9169
Vid1_0296.png,1,1167,941,1459,1133,1313.18,1037.46,292.24,192.82,0.9157
Vid1_0296.png,2,1179,1218,1485,1350,1332.9,1284.84,305.83,131.81,0.8968
Vid1_0296.png,3,1535,1260,1727,1400,1631.6,1330.18,191.94,140.1,0.8573
Vid1_0297.png,1,1149,935,1437,1130,1293.72,1032.77,288.13,195.51,0.9257
Vid1_0297.png,2,1184,1214,1494,1349,1339.53,1282.34,309.1,134.9,0.9105
Vid1_0297.png,3,1590,1237,1722,1369,1656.33,1303.68,131.64,132.16,0.8395
Vid1_0298.png,1,1145,934,1429,1128,1287.46,1031.71,284.68,194.32,0.9249
Vid1_0298.png,2,1185,1214,1496,1349,1340.97,1281.83,310.25,135.33,0.9067
Vid1_0298.png,3,1606,1230,1714,1362,1660.44,1296.6,107.13,131.25,0.8227
Vid1_0299.png,1,1124,930,1409,1121,1266.93,1025.65,285.07,191.04,0.9259
Vid1_0299.png,2,1191,1210,1506,1350,1348.84,1280.9,314.46,140.1,0.8995
Vid1_0299.png,3,1574,1208,1706,1343,1640.91,1276.06,132.08,134.63,0.85
Vid1_0300.png,1,1101,921,1386,1116,1243.97,1019.13,285.06,195.42,0.9181
Vid1_0300.png,2,1198,1208,1512,1355,1355.4,1281.7,313.62,147.28,0.912
Vid1_0300.png,3,1548,1184,1699,1317,1623.95,1251.31,151.35,133.12,0.8647
Vid1_0301.png,1,1081,913,1363,1111,1222.52,1012.86,282.65,197.79,0.9161
Vid1_0301.png,2,1206,1207,1520,1358,1363.1,1282.65,314.03,151.27,0.9164
Vid1_0301.png,3,1526,1162,1717,1303,1621.97,1232.87,190.63,140.7,0.8972
Vid1_0302.png,1,1059,906,1345,1103,1202.32,1004.7,286.5,196.87,0.9147
Vid1_0302.png,2,1219,1207,1530,1365,1374.91,1286.1,310.26,158.19,0.9184
Vid1_0302.png,3,1500,1139,1715,1286,1608.25,1212.77,214.64,146.93,0.897
Vid1_0303.png,1,1041,899,1328,1097,1184.99,998.6,287.29,197.72,0.9185
Vid1_0303.png,2,1235,1207,1542,1371,1389.25,1289.51,307.33,163.17,0.8998
Vid1_0303.png,3,1467,1116,1702,1263,1584.81,1189.7,235.5,146.81,0.8956
Vid1_0304.png,1,1024,897,1315,1092,1170.27,994.85,290.69,195.56,0.924
Vid1_0304.png,2,1233,1209,1552,1373,1392.85,1291.42,318.98,163.28,0.9026
Vid1_0304.png,3,1433,1094,1688,1238,1560.72,1166.18,254.75,144.25,0.9117
Vid1_0305.png,1,1020,896,1313,1091,1167.16,993.99,292.36,194.33,0.921
Vid1_0305.png,2,1234,1210,1555,1374,1394.52,1292.37,321.01,163.78,0.9013
Vid1_0305.png,3,1422,1088,1686,1231,1554.76,1160.0,264.07,143.37,0.9173
Vid1_0306.png,1,998,895,1283,1079,1140.99,987.55,285.74,184.56,0.9174
Vid1_0306.png,2,1229,1213,1567,1362,1398.56,1287.95,338.49,148.32,0.8819
Vid1_0306.png,3,1389,1067,1655,1203,1522.28,1135.42,266.08,135.26,0.9037
Vid1_0307.png,1,986,894,1272,1076,1129.71,985.41,286.14,181.87,0.922
Vid1_0307.png,2,1229,1216,1573,1354,1401.57,1285.5,344.08,138.3,0.8743
Vid1_0307.png,3,1373,1059,1640,1191,1507.07,1125.66,267.66,132.57,0.9025
Vid1_0308.png,1,975,892,1268,1075,1122.19,983.65,293.49,182.98,0.9269
Vid1_0308.png,2,1246,1219,1582,1347,1414.41,1283.37,336.3,127.83,0.8826
Vid1_0308.png,3,1359,1052,1627,1182,1493.48,1117.27,268.38,130.22,0.9004
Vid1_0309.png,1,944,891,1245,1069,1095.12,980.4,300.29,177.98,0.9258
Vid1_0309.png,2,1261,1225,1607,1341,1434.67,1283.4,346.05,116.18,0.884
Vid1_0309.png,3,1336,1043,1604,1170,1470.35,1106.65,268.07,126.78,0.8923
Vid1_0310.png,1,927,894,1229,1066,1078.63,980.63,302.07,172.64,0.9237
Vid1_0310.png,2,1272,1229,1626,1338,1449.68,1283.9,353.78,108.89,0.885
Vid1_0310.png,3,1317,1035,1577,1157,1447.29,1096.68,260.56,122.23,0.8894
Vid1_0311.png,1,912,900,1216,1064,1064.45,982.42,303.21,163.82,0.9229
Vid1_0311.png,2,1288,1232,1642,1337,1465.86,1285.4,354.16,104.89,0.8794
Vid1_0311.png,3,1284,1025,1542,1141,1413.89,1083.27,257.87,115.8,0.8999
Vid1_0312.png,1,905,905,1208,1066,1056.8,985.92,302.95,160.44,0.9181
Vid1_0312.png,2,1305,1237,1656,1339,1480.89,1288.56,350.55,102.6,0.8753
Vid1_0312.png,3,1259,1018,1525,1131,1392.66,1075.09,265.32,113.59,0.8961
Vid1_0313.png,1,900,910,1205,1068,1053.17,989.62,305.27,157.62,0.9145
Vid1_0313.png,2,1311,1238,1660,1340,1486.17,1289.65,349.42,102.01,0.8773
Vid1_0313.png,3,1239,1014,1509,1123,1374.32,1068.87,270.6,108.98,0.8865
Vid1_0314.png,1,892,919,1194,1074,1043.3,997.11,301.72,154.28,0.9155
Vid1_0314.png,2,1321,1240,1672,1343,1497.16,1292.16,351.36,103.46,0.877
Vid1_0314.png,3,1208,1008,1478,1110,1343.2,1059.69,269.75,102.01,0.8658
Vid1_0315.png,1,876,938,1173,1087,1024.81,1013.34,297.01,149.07,0.9085
Vid1_0315.png,2,1347,1247,1697,1350,1522.15,1298.91,349.72,102.48,0.8758
Vid1_0315.png,3,1169,1005,1442,1099,1305.86,1052.45,273.15,94.15,0.8764
Vid1_0316.png,1,871,944,1167,1092,1019.65,1018.17,295.92,147.95,0.9115
Vid1_0316.png,2,1355,1250,1704,1352,1530.01,1301.34,348.34,102.39,0.8752
Vid1_0316.png,3,1155,1004,1429,1097,1292.36,1051.27,273.53,92.9,0.8757
Vid1_0317.png,1,851,959,1151,1102,1001.39,1030.89,299.64,142.68,0.9064
Vid1_0317.png,2,1366,1254,1720,1361,1543.5,1308.24,354.63,106.64,0.8728
Vid1_0317.png,3,1141,1006,1417,1093,1279.51,1050.3,276.02,87.22,0.863
Vid1_0318.png,1,840,969,1141,1111,991.19,1040.5,301.33,141.58,0.8969
Vid1_0318.png,2,1374,1258,1731,1365,1552.85,1311.8,356.52,107.31,0.8768
Vid1_0318.png,3,1135,1007,1411,1094,1273.52,1051.24,275.51,86.79,0.8575
Vid1_0319.png,1,823,985,1128,1123,975.91,1054.84,305.42,138.03,0.9099
Vid1_0319.png,2,1387,1263,1742,1371,1565.12,1317.52,355.2,107.57,0.8812
Vid1_0319.png,3,1121,1020,1376,1105,1248.68,1062.76,255.16,84.68,0.8707
Vid1_0320.png,1,807,1004,1115,1141,961.58,1072.96,308.01,137.35,0.8998
Vid1_0320.png,2,1400,1271,1757,1381,1579.14,1326.57,356.58,110.25,0.8903
Vid1_0320.png,3,1104,1032,1344,1115,1224.46,1073.68,239.77,83.16,0.8521
Vid1_0321.png,1,794,1017,1096,1154,945.49,1086.14,301.28,136.42,0.9071
Vid1_0321.png,2,1417,1278,1770,1392,1593.71,1335.07,352.68,114.08,0.8893
Vid1_0321.png,3,1074,1033,1321,1124,1197.81,1079.03,246.94,90.74,0.8764
Vid1_0322.png,1,779,1029,1075,1163,927.44,1096.5,295.18,134.01,0.9054
Vid1_0322.png,2,1426,1282,1778,1401,1602.75,1342.13,352.17,119.01,0.8762
Vid1_0322.png,3,1046,1031,1290,1125,1168.44,1078.49,244.66,93.52,0.8852
Vid1_0323.png,1,762,1042,1068,1169,915.42,1105.66,305.65,127.21,0.8915
Vid1_0323.png,2,1432,1287,1788,1407,1610.23,1347.71,355.95,120.48,0.8659
Vid1_0323.png,3,1015,1026,1268,1120,1142.09,1073.37,252.77,93.57,0.8956
Vid1_0324.png,1,744,1053,1055,1177,900.07,1115.12,310.26,123.88,0.8982
Vid1_0324.png,2,1445,1293,1796,1413,1621.13,1353.07,350.89,119.91,0.8751
Vid1_0324.png,3,981,1018,1230,1118,1106.03,1068.22,248.54,99.72,0.8797
Vid1_0325.png,1,729,1066,1041,1186,885.37,1126.68,312.74,120.32,0.8958
Vid1_0325.png,2,1477,1299,1801,1414,1639.34,1356.71,324.39,115.27,0.8967
Vid1_0325.png,3,946,1009,1197,1113,1072.12,1061.49,250.95,103.13,0.8795
Vid1_0326.png,1,725,1069,1038,1189,881.68,1129.41,313.2,119.7,0.9019
Vid1_0326.png,2,1482,1300,1801,1412,1641.91,1356.72,319.41,112.24,0.8928
Vid1_0326.png,3,937,1007,1185,1111,1061.43,1059.58,248.81,104.62,0.8799
Vid1_0327.png,1,709,1084,1023,1202,866.45,1143.44,313.14,118.54,0.8909
Vid1_0327.png,2,1483,1306,1809,1413,1646.42,1359.91,326.35,107.44,0.8728
Vid1_0327.png,3,904,998,1159,1102,1032.03,1050.44,255.2,103.97,0.8929
Vid1_0328.png,1,691,1098,1003,1214,847.36,1156.34,311.9,115.66,0.8963
Vid1_0328.png,2,1489,1312,1825,1418,1657.5,1365.49,335.19,105.48,0.8719
Vid1_0328.png,3,872,992,1130,1094,1001.84,1043.1,257.85,102.15,0.8922
Vid1_0329.png,1,687,1102,995,1217,841.93,1159.84,307.88,114.46,0.9008
Vid1_0329.png,2,1489,1313,1828,1419,1659.31,1366.66,338.65,105.67,0.8738
Vid1_0329.png,3,863,990,1122,1090,993.3,1040.66,259.12,100.38,0.892
Vid1_0330.png,1,666,1117,975,1220,820.96,1168.9,308.69,103.56,0.8809
Vid1_0330.png,2,1504,1319,1833,1425,1668.64,1372.52,328.96,105.28,0.8773
Vid1_0330.png,3,839,986,1095,1088,967.55,1037.41,256.75,102.41,0.8879
Vid1_0331.png,1,645,1131,959,1232,802.42,1182.04,314.27,101.26,0.896
Vid1_0331.png,2,1552,1323,1814,1433,1683.28,1378.86,261.63,110.26,0.898
Vid1_0331.png,3,815,981,1071,1088,943.45,1034.7,255.57,106.75,0.8888
Vid1_0332.png,1,636,1137,953,1237,794.95,1187.08,316.42,100.06,0.896
Vid1_0332.png,2,1576,1325,1802,1437,1689.65,1381.47,225.47,111.07,0.8916
Vid1_0332.png,3,806,979,1061,1089,933.98,1034.82,255.51,110.23,0.8874
Vid1_0333.png,1,622,1150,938,1249,780.27,1200.37,316.39,99.15,0.8804
Vid1_0333.png,2,1611,1328,1790,1436,1701.01,1382.48,178.56,107.74,0.8664
Vid1_0333.png,3,790,976,1044,1091,917.68,1034.45,254.61,115.08,0.8744
Vid1_0334.png,1,605,1165,919,1264,762.6,1215.27,313.37,99.23,0.9033
Vid1_0334.png,2,1622,1325,1822,1428,1722.59,1377.21,200.68,103.52,0.8413
Vid1_0334.png,3,778,975,1031,1095,904.91,1035.35,253.12,119.7,0.8878
Vid1_0335.png,1,594,1179,908,1279,751.37,1229.63,313.97,100.45,0.8881
Vid1_0335.png,2,1603,1322,1841,1424,1722.37,1373.76,238.59,102.35,0.8548
Vid1_0335.png,3,763,974,1016,1100,890.13,1037.31,252.72,125.5,0.88
Vid1_0336.png,1,582,1193,899,1295,741.02,1244.68,317.84,102.28,0.9083
Vid1_0336.png,2,1574,1325,1868,1423,1721.32,1374.08,293.94,98.04,0.8678
Vid1_0336.png,3,738,972,973,1082,856.03,1027.62,235.6,109.4,0.8576
Vid1_0337.png,1,577,1199,895,1302,736.72,1250.92,318.21,103.53,0.9055
Vid1_0337.png,2,1557,1326,1879,1422,1718.53,1374.76,321.71,96.13,0.8656
Vid1_0337.png,3,726,972,958,1076,842.45,1024.51,232.71,104.21,0.8594
Vid1_0338.png,1,564,1219,880,1324,722.24,1271.94,315.76,105.5,0.8943
Vid1_0338.png,2,1513,1334,1861,1425,1687.82,1380.19,347.74,91.23,0.8663
Vid1_0338.png,3,682,965,935,1053,809.48,1009.91,252.95,88.1,0.8736
Vid1_0339.png,1,556,1232,871,1341,713.92,1287.04,314.65,108.49,0.9055
Vid1_0339.png,2,1480,1338,1838,1432,1659.41,1385.68,357.96,94.31,0.8825
Vid1_0339.png,3,652,962,912,1043,782.45,1003.26,260.12,80.8,0.881
Vid1_0340.png,1,547,1247,865,1355,706.63,1301.63,317.38,108.46,0.8913
Vid1_0340.png,2,1450,1340,1809,1436,1629.63,1388.71,359.24,96.36,0.877
Vid1_0340.png,3,626,961,887,1039,756.85,1000.59,261.7,78.1,0.8779
Vid1_0341.png,1,540,1261,852,1370,696.47,1316.07,312.39,109.56,0.9142
Vid1_0341.png,2,1423,1342,1781,1441,1602.26,1391.95,357.93,98.91,0.8786
Vid1_0341.png,3,603,960,866,1038,734.75,999.73,262.84,78.12,0.8784
Vid1_0342.png,1,530,1273,836,1382,683.72,1328.09,306.15,109.15,0.9077
Vid1_0342.png,2,1399,1344,1755,1448,1577.57,1396.96,355.95,103.97,0.8871
Vid1_0342.png,3,581,960,846,1040,713.92,1000.46,264.58,80.61,0.8869
Vid1_0343.png,1,518,1286,826,1395,672.1,1340.51,307.87,108.99,0.8975
Vid1_0343.png,2,1375,1349,1733,1454,1554.78,1402.12,357.66,105.34,0.8861
Vid1_0343.png,3,564,961,828,1043,696.49,1002.42,264.54,81.87,0.8768
Vid1_0344.png,1,509,1294,814,1407,662.41,1351.19,305.14,112.69,0.8983
Vid1_0344.png,2,1357,1352,1713,1457,1535.33,1405.22,355.87,105.55,0.8861
Vid1_0344.png,3,548,962,815,1045,681.86,1004.31,267.2,83.06,0.8784
Vid1_0345.png,1,522,1302,785,1417,653.87,1359.97,262.78,115.19,0.9002
Vid1_0345.png,2,1339,1356,1692,1464,1515.91,1410.72,353.22,107.65,0.8818
Vid1_0345.png,3,533,965,801,1050,667.45,1008.05,267.41,85.72,0.881
Vid1_0346.png,1,529,1308,748,1425,639.07,1366.93,218.33,116.42,0.8906
Vid1_0346.png,2,1322,1360,1674,1473,1498.58,1417.03,351.58,112.26,0.8881
Vid1_0346.png,3,519,970,787,1055,653.47,1013.04,268.21,85.59,0.8656
Vid1_0347.png,1,533,1310,739,1427,636.17,1369.08,206.11,117.67,0.8915
Vid1_0347.png,2,1317,1361,1669,1475,1493.33,1418.52,351.41,113.4,0.8926
Vid1_0347.png,3,516,972,784,1056,650.15,1014.6,267.89,84.7,0.8665
Vid1_0348.png,1,529,1314,717,1441,623.64,1377.83,188.13,127.53,0.8978
